region,year,variable,crop,data
Dodoma,2011,production,sorghum,241794.879598437
Dodoma,2011,area,millet,93387.599343906375
Dodoma,2011,yield,millet,0.7
Dodoma,2011,production,millet,65371.31954073446
Dodoma,2011,area,rice,10824.947881822674
Dodoma,2011,yield,rice,0.6
Dodoma,2011,production,rice,6494.968729093604
Dodoma,2011,area,wheat,NA
Dodoma,2011,yield,wheat,0
Dodoma,2011,production,wheat,0
Iringa,2011,area,maize,491134.870494414
Iringa,2011,yield,maize,1.3
Iringa,2011,production,maize,638475.3316427382
Iringa,2011,area,sorghum,10145.370448793523
Iringa,2011,yield,sorghum,0.9
Iringa,2011,production,sorghum,9130.83340391417
Iringa,2011,area,millet,2588.368186994619
Iringa,2011,yield,millet,0.7
Iringa,2011,production,millet,1811.857730896233
Iringa,2011,area,rice,10380.032550373586
Iringa,2011,yield,rice,1
Iringa,2011,production,rice,10380.032550373586
Iringa,2011,area,wheat,41101.90406911921
Iringa,2011,yield,wheat,1
Iringa,2011,production,wheat,41101.90406911921
Kagera,2011,area,maize,153889.6382459
Kagera,2011,yield,maize,2
Kagera,2011,production,maize,307779.2764918
Kagera,2011,area,sorghum,26568.615748806802
Kagera,2011,yield,sorghum,1.1
Kagera,2011,production,sorghum,29225.477323687486
Kagera,2011,area,millet,14713.05252331242
Kagera,2011,yield,millet,1
Kagera,2011,production,millet,14713.05252331242
Kagera,2011,area,rice,6447.474946488908
Kagera,2011,yield,rice,1
Kagera,2011,production,rice,6447.474946488908
Kagera,2011,area,wheat,NA
Kagera,2011,yield,wheat,0
Kagera,2011,production,wheat,0
Kigoma,2011,area,maize,262265.250422567
Kigoma,2011,yield,maize,2
Kigoma,2011,production,maize,524530.500845134
Kigoma,2011,area,sorghum,20587.242794769707
Kigoma,2011,yield,sorghum,1
Kigoma,2011,production,sorghum,20587.242794769707
Kigoma,2011,area,millet,5911.772300772349
Kigoma,2011,yield,millet,1
Kigoma,2011,production,millet,5911.772300772349
Kigoma,2011,area,rice,43499.64799162937
Kigoma,2011,yield,rice,1.5
Kigoma,2011,production,rice,65249.47198744405
Kigoma,2011,area,wheat,NA
Kigoma,2011,yield,wheat,0
Kigoma,2011,production,wheat,0
Kilimanjaro,2011,area,maize,120370.948569255
Kilimanjaro,2011,yield,maize,1
Kilimanjaro,2011,production,maize,120370.948569255
Kilimanjaro,2011,area,sorghum,2819.267367431748
Kilimanjaro,2011,yield,sorghum,0.9
Kilimanjaro,2011,production,sorghum,2537.340630688573
Kilimanjaro,2011,area,millet,1057.438636925225
Kilimanjaro,2011,yield,millet,0.9
Kilimanjaro,2011,production,millet,951.6947732327025
Kilimanjaro,2011,area,rice,12169.5063022656
Kilimanjaro,2011,yield,rice,1.3
Kilimanjaro,2011,production,rice,15820.35819294528
Kilimanjaro,2011,area,wheat,9957.903144243064
Kilimanjaro,2011,yield,wheat,1
Kilimanjaro,2011,production,wheat,9957.903144243064
Lindi,2011,area,maize,101739.16022193809
Lindi,2011,yield,maize,0.4
Lindi,2011,production,maize,40695.66408877524
Lindi,2011,area,sorghum,69228.09504815558
Lindi,2011,yield,sorghum,0.7
Lindi,2011,production,sorghum,48459.6665337089
Lindi,2011,area,millet,19514.547691708325
Lindi,2011,yield,millet,0.9
Lindi,2011,production,millet,17563.092922537493
Lindi,2011,area,rice,12494.3420994808
Lindi,2011,yield,rice,0.9
Lindi,2011,production,rice,11244.90788953272
Lindi,2011,area,wheat,NA
Lindi,2011,yield,wheat,0
Lindi,2011,production,wheat,0
Manyara,2011,area,maize,245780.209301007
Manyara,2011,yield,maize,0.7
Manyara,2011,production,maize,172046.1465107049
Manyara,2011,area,sorghum,8948.226076364148
Manyara,2011,yield,sorghum,0.9
Manyara,2011,production,sorghum,8053.4034687277335
Manyara,2011,area,millet,3322.566213237578
Manyara,2011,yield,millet,0.9
Manyara,2011,production,millet,2990.30959191382
Manyara,2011,area,rice,2356.4400571516558
Manyara,2011,yield,rice,0.9
Manyara,2011,production,rice,2120.7960514364904
Manyara,2011,area,wheat,22079.064121316536
Manyara,2011,yield,wheat,1
Manyara,2011,production,wheat,22079.064121316536
Mara,2011,area,maize,69407.2619744192
Mara,2011,yield,maize,2.3
Mara,2011,production,maize,159636.70254116415
Mara,2011,area,sorghum,56706.3971239599
Mara,2011,yield,sorghum,1.6
Mara,2011,production,sorghum,90730.23539833585
Mara,2011,area,millet,7392.532571573
Mara,2011,yield,millet,0.9
Mara,2011,production,millet,6653.279314415699
Mara,2011,area,rice,9494.78132145279
Mara,2011,yield,rice,1.3
Mara,2011,production,rice,12343.215717888628
Mara,2011,area,wheat,NA
Mara,2011,yield,wheat,0
Mara,2011,production,wheat,0
Mbeya,2011,area,maize,367900.1760041458
Mbeya,2011,yield,maize,1.8
Mbeya,2011,production,maize,662220.3168074625
Mbeya,2011,area,sorghum,39832.045925189486
Mbeya,2011,yield,sorghum,1.1
Mbeya,2011,production,sorghum,43815.25051770844
Mbeya,2011,area,millet,16598.375419232238
Mbeya,2011,yield,millet,1
Mbeya,2011,production,millet,16598.375419232238
Mbeya,2011,area,rice,69095.6990760926
Mbeya,2011,yield,rice,2
Mbeya,2011,production,rice,138191.3981521852
Mbeya,2011,area,wheat,5906.108502852847
Mbeya,2011,yield,wheat,1.1
Mbeya,2011,production,wheat,6496.719353138132
Morogoro,2011,area,maize,385351.0694781476
Morogoro,2011,yield,maize,0.8
Morogoro,2011,production,maize,308280.8555825181
Morogoro,2011,area,sorghum,9636.869352981354
Morogoro,2011,yield,sorghum,1
Morogoro,2011,production,sorghum,9636.869352981354
Morogoro,2011,area,millet,5380.851696543735
Morogoro,2011,yield,millet,0.8
Morogoro,2011,production,millet,4304.681357234988
Morogoro,2011,area,rice,106393.3581169473
Morogoro,2011,yield,rice,1.3
Morogoro,2011,production,rice,138311.3655520315
Morogoro,2011,area,wheat,166.0796687032051
Morogoro,2011,yield,wheat,0.4
Morogoro,2011,production,wheat,66.43186748128204
Mtwara,2011,area,maize,58392.563208149
Mtwara,2011,yield,maize,0.4
Mtwara,2011,production,maize,23357.0252832596
Mtwara,2011,area,sorghum,26375.549480949
Mtwara,2011,yield,sorghum,0.8
Mtwara,2011,production,sorghum,21100.439584759202
Mtwara,2011,area,millet,365.4114703611
Mtwara,2011,yield,millet,1
Mtwara,2011,production,millet,365.4114703611
Mtwara,2011,area,rice,27356.6637058697
Mtwara,2011,yield,rice,1
Mtwara,2011,production,rice,27356.6637058697
Mtwara,2011,area,wheat,NA
Mtwara,2011,yield,wheat,0
Mtwara,2011,production,wheat,0
Mwanza,2011,area,maize,212590.465367561
Mwanza,2011,yield,maize,1.4
Mwanza,2011,production,maize,297626.65151458536
Mwanza,2011,area,sorghum,94007.7995314371
Mwanza,2011,yield,sorghum,1.1
Mwanza,2011,production,sorghum,103408.57948458081
Mwanza,2011,area,millet,6319.919178752107
Mwanza,2011,yield,millet,1
Mwanza,2011,production,millet,6319.919178752107
Mwanza,2011,area,rice,95395.8792212301
Mwanza,2011,yield,rice,1.6
Mwanza,2011,production,rice,152633.4067539682
Mwanza,2011,area,wheat,NA
Mwanza,2011,yield,wheat,0
Mwanza,2011,production,wheat,0
Rukwa,2011,area,maize,249582.686843509
Rukwa,2011,yield,maize,2.1
Rukwa,2011,production,maize,524123.64237136894
Rukwa,2011,area,sorghum,52266.398827469035
Rukwa,2011,yield,sorghum,0.9
Rukwa,2011,production,sorghum,47039.75894472213
Rukwa,2011,area,millet,20057.03533522675
Rukwa,2011,yield,millet,1.1
Rukwa,2011,production,millet,22062.738868749424
Rukwa,2011,area,rice,38515.5491802084
Rukwa,2011,yield,rice,1.6
Rukwa,2011,production,rice,61624.87868833344
Rukwa,2011,area,wheat,13139.678051571997
Rukwa,2011,yield,wheat,0.4
Rukwa,2011,production,wheat,5255.871220628799
Ruvuma,2011,area,maize,183998.61330512
Ruvuma,2011,yield,maize,2.3
Ruvuma,2011,production,maize,423196.81060177594
Ruvuma,2011,area,sorghum,3635.3262299658
Ruvuma,2011,yield,sorghum,1.1
Ruvuma,2011,production,sorghum,3998.8588529623803
Ruvuma,2011,area,millet,4407.7692266567765
Ruvuma,2011,yield,millet,1.1
Ruvuma,2011,production,millet,4848.546149322455
Ruvuma,2011,area,rice,38822.4888722859
Ruvuma,2011,yield,rice,1.2
Ruvuma,2011,production,rice,46586.986646743084
Ruvuma,2011,area,wheat,NA
Ruvuma,2011,yield,wheat,0
Ruvuma,2011,production,wheat,0
Shinyanga,2011,area,maize,417492.357097997
Shinyanga,2011,yield,maize,0.8
Shinyanga,2011,production,maize,333993.8856783976
Shinyanga,2011,area,sorghum,59473.4678781354
Shinyanga,2011,yield,sorghum,0.9
Shinyanga,2011,production,sorghum,53526.12109032186
Shinyanga,2011,area,millet,21218.710730997074
Shinyanga,2011,yield,millet,0.9
Shinyanga,2011,production,millet,19096.839657897366
Shinyanga,2011,area,rice,73509.5906664677
Shinyanga,2011,yield,rice,1.3
Shinyanga,2011,production,rice,95562.46786640801
Shinyanga,2011,area,wheat,NA
Shinyanga,2011,yield,wheat,0
Shinyanga,2011,production,wheat,0
Singida,2011,area,maize,163833.00818334537
Singida,2011,yield,maize,0.5
Singida,2011,production,maize,81916.50409167269
Singida,2011,area,sorghum,72681.32605670454
Singida,2011,yield,sorghum,0.9
Singida,2011,production,sorghum,65413.19345103409
Singida,2011,area,millet,43771.88152023793
Singida,2011,yield,millet,0.7
Singida,2011,production,millet,30640.317064166546
Singida,2011,area,rice,5857.7986771431515
Singida,2011,yield,rice,0.6
Singida,2011,production,rice,3514.679206285891
Singida,2011,area,wheat,NA
Singida,2011,yield,wheat,0
Singida,2011,production,wheat,0
Tabora,2011,area,maize,232591.80084684
Tabora,2011,yield,maize,1
Tabora,2011,production,maize,232591.80084684
Tabora,2011,area,sorghum,37752.026221047585
Tabora,2011,yield,sorghum,1
Tabora,2011,production,sorghum,37752.026221047585
Tabora,2011,area,millet,14208.98124407352
Tabora,2011,yield,millet,0.9
Tabora,2011,production,millet,12788.08311966617
Tabora,2011,area,rice,92893.92088998175
Tabora,2011,yield,rice,1.7
Tabora,2011,production,rice,157919.66551296896
Tabora,2011,area,wheat,NA
Tabora,2011,yield,wheat,0
Tabora,2011,production,wheat,0
Tanga,2011,area,maize,87777.150933935
Tanga,2011,yield,maize,1
Tanga,2011,production,maize,87777.150933935
Tanga,2011,area,sorghum,90
Tanga,2011,yield,sorghum,0.7
Tanga,2011,production,sorghum,62.99999999999999
Tanga,2011,area,millet,337
Tanga,2011,yield,millet,1
Tanga,2011,production,millet,337
Tanga,2011,area,rice,13815.8174972923
Tanga,2011,yield,rice,1.1
Tanga,2011,production,rice,15197.399247021533
Tanga,2011,area,wheat,379.139186508864
Tanga,2011,yield,wheat,0.9
Tanga,2011,production,wheat,341.2252678579776
Arusha,2012,area,maize,187437.43795921092
Arusha,2012,yield,maize,0.7
Arusha,2012,production,maize,131206.20657144763
Arusha,2012,area,sorghum,44431.11612605229
Arusha,2012,yield,sorghum,0.8
Arusha,2012,production,sorghum,35544.892900841834
Arusha,2012,area,millet,11019.618500040646
Arusha,2012,yield,millet,1
Arusha,2012,production,millet,11019.618500040646
Arusha,2012,area,rice,115144.3926024256
Arusha,2012,yield,rice,0.9
Arusha,2012,production,rice,103629.95334218304
Arusha,2012,area,wheat,17417.769883377816
Arusha,2012,yield,wheat,1
Arusha,2012,production,wheat,17417.769883377816
Coast,2012,area,maize,52963
Coast,2012,yield,maize,0.3
Coast,2012,production,maize,15888.9
Coast,2012,area,sorghum,26843
Coast,2012,yield,sorghum,0.5
Coast,2012,production,sorghum,13421.5
Coast,2012,area,millet,0
Coast,2012,yield,millet,0
Coast,2012,production,millet,0
Coast,2012,area,rice,57576
Coast,2012,yield,rice,0.9
Coast,2012,production,rice,51818.4
Coast,2012,area,wheat,0
Coast,2012,yield,wheat,0
Coast,2012,production,wheat,0
Dar es Salaam,2012,area,maize,3891.166892021815
Dar es Salaam,2012,yield,maize,0.3
Dar es Salaam,2012,production,maize,1167.3500676065444
Dar es Salaam,2012,area,sorghum,0
Dar es Salaam,2012,yield,sorghum,0
Dar es Salaam,2012,production,sorghum,0
Dar es Salaam,2012,area,millet,0
Dar es Salaam,2012,yield,millet,0
Dar es Salaam,2012,production,millet,0
Dar es Salaam,2012,area,rice,3261.249603825305
Dar es Salaam,2012,yield,rice,0.8
Dar es Salaam,2012,production,rice,2608.999683060244
Dar es Salaam,2012,area,wheat,0
Dar es Salaam,2012,yield,wheat,0
Dar es Salaam,2012,production,wheat,0
Dodoma,2012,area,maize,137432
Dodoma,2012,yield,maize,0.6
Dodoma,2012,production,maize,82459.2
Dodoma,2012,area,sorghum,198182.75280898085
Dodoma,2012,yield,sorghum,1.1
Dodoma,2012,production,sorghum,218001.02808987896
Dodoma,2012,area,millet,86580.44593452204
Dodoma,2012,yield,millet,0.8
Dodoma,2012,production,millet,69264.35674761764
Dodoma,2012,area,rice,11570.220149679553
Dodoma,2012,yield,rice,0.7
Dodoma,2012,production,rice,8099.154104775686
Dodoma,2012,area,wheat,0
Dodoma,2012,yield,wheat,0
Dodoma,2012,production,wheat,0
Iringa/Njombe,2012,area,maize,489545
Iringa/Njombe,2012,yield,maize,1.3
Iringa/Njombe,2012,production,maize,636408.5
Iringa/Njombe,2012,area,sorghum,8974.648436314606
Iringa/Njombe,2012,yield,sorghum,1
Iringa/Njombe,2012,production,sorghum,8974.648436314606
Iringa/Njombe,2012,area,millet,2399.698390869358
Iringa/Njombe,2012,yield,millet,0.8
Iringa/Njombe,2012,production,millet,1919.7587126954863
Iringa/Njombe,2012,area,rice,14381.984090663575
Iringa/Njombe,2012,yield,rice,0.9
Iringa/Njombe,2012,production,rice,12943.785681597217
Iringa/Njombe,2012,area,wheat,40820.92794282682
Iringa/Njombe,2012,yield,wheat,1
Iringa/Njombe,2012,production,wheat,40820.92794282682
Kagera/Geita,2012,area,maize,148397.16962030085
Kagera/Geita,2012,yield,maize,1.6
Kagera/Geita,2012,production,maize,237435.47139248135
Kagera/Geita,2012,area,sorghum,22096.591487235153
Kagera/Geita,2012,yield,sorghum,1.3
Kagera/Geita,2012,production,sorghum,28725.5689334057
Kagera/Geita,2012,area,millet,12991.045180832038
Kagera/Geita,2012,yield,millet,1.2
Kagera/Geita,2012,production,millet,15589.254216998444
Kagera/Geita,2012,area,rice,5325.612341405625
Kagera/Geita,2012,yield,rice,1.4
Kagera/Geita,2012,production,rice,7455.857277967874
Kagera/Geita,2012,area,wheat,0
Kagera/Geita,2012,yield,wheat,0
Kagera/Geita,2012,production,wheat,0
Kigoma,2012,area,maize,224396.74930451956
Kigoma,2012,yield,maize,1.7
Kigoma,2012,production,maize,381474.47381768323
Kigoma,2012,area,sorghum,16862.57779756314
Kigoma,2012,yield,sorghum,1.2
Kigoma,2012,production,sorghum,20235.093357075766
Kigoma,2012,area,millet,5694.394707984306
Kigoma,2012,yield,millet,1.1
Kigoma,2012,production,millet,6263.834178782737
Kigoma,2012,area,rice,50853.35577852186
Kigoma,2012,yield,rice,1.6
Kigoma,2012,production,rice,81365.36924563498
Kigoma,2012,area,wheat,0
Kigoma,2012,yield,wheat,0
Kigoma,2012,production,wheat,0
Kilimanjaro,2012,area,maize,121026
Kilimanjaro,2012,yield,maize,0.9
Kilimanjaro,2012,production,maize,108923.40000000001
Kilimanjaro,2012,area,sorghum,2771.043162371991
Kilimanjaro,2012,yield,sorghum,0.9
Kilimanjaro,2012,production,sorghum,2493.938846134792
Kilimanjaro,2012,area,millet,1008.3707465466954
Kilimanjaro,2012,yield,millet,1
Kilimanjaro,2012,production,millet,1008.3707465466954
Kilimanjaro,2012,area,rice,14651.01168379846
Kilimanjaro,2012,yield,rice,1
Kilimanjaro,2012,production,rice,14651.01168379846
Kilimanjaro,2012,area,wheat,8990.754607227786
Kilimanjaro,2012,yield,wheat,1.1
Kilimanjaro,2012,production,wheat,9889.830067950565
Lindi,2012,area,maize,102876
Lindi,2012,yield,maize,0.6
Lindi,2012,production,maize,61725.6
Lindi,2012,area,sorghum,59538.441241114284
Lindi,2012,yield,sorghum,0.8
Lindi,2012,production,sorghum,47630.75299289143
Lindi,2012,area,millet,18609.022157188778
Lindi,2012,yield,millet,0
Lindi,2012,production,millet,0
Lindi,2012,area,rice,18511.435802602344
Lindi,2012,yield,rice,1
Lindi,2012,production,rice,18511.435802602344
Lindi,2012,area,wheat,0
Lindi,2012,yield,wheat,0
Lindi,2012,production,wheat,0
Manyara,2012,area,maize,254332
Manyara,2012,yield,maize,1
Manyara,2012,production,maize,254332
Manyara,2012,area,sorghum,7196.043803191143
Manyara,2012,yield,sorghum,1.1
Manyara,2012,production,sorghum,7915.648183510258
Manyara,2012,area,millet,3168.3905390815785
Manyara,2012,yield,millet,1
Manyara,2012,production,millet,3168.3905390815785
Manyara,2012,area,rice,2203.8409988081376
Manyara,2012,yield,rice,1.2
Manyara,2012,production,rice,2644.609198569765
Manyara,2012,area,wheat,19934.663412223174
Manyara,2012,yield,wheat,1.1
Manyara,2012,production,wheat,21928.129753445493
Mara,2012,area,maize,75409.0820759199
Mara,2012,yield,maize,1.7
Mara,2012,production,maize,128195.43952906382
Mara,2012,area,sorghum,38844.78539816533
Mara,2012,yield,sorghum,1.3
Mara,2012,production,sorghum,50498.22101761493
Mara,2012,area,millet,15631.876621278529
Mara,2012,yield,millet,1
Mara,2012,production,millet,15631.876621278529
Mara,2012,area,rice,1498.0892181955585
Mara,2012,yield,rice,1.5
Mara,2012,production,rice,2247.1338272933376
Mara,2012,area,wheat,0
Mara,2012,yield,wheat,0
Mara,2012,production,wheat,0
Mbeya,2012,area,maize,419066.63574078836
Mbeya,2012,yield,maize,1.8
Mbeya,2012,production,maize,754319.9443334191
Mbeya,2012,area,sorghum,39150.709783454266
Mbeya,2012,yield,sorghum,1.1
Mbeya,2012,production,sorghum,43065.780761799695
Mbeya,2012,area,millet,15988.048311005565
Mbeya,2012,yield,millet,1.1
Mbeya,2012,production,millet,17586.853142106123
Mbeya,2012,area,rice,61221.79325018219
Mbeya,2012,yield,rice,2
Mbeya,2012,production,rice,122443.58650036438
Mbeya,2012,area,wheat,5376.922687353725
Mbeya,2012,yield,wheat,1.2
Mbeya,2012,production,wheat,6452.307224824471
Morogoro,2012,area,maize,438944.5474565425
Morogoro,2012,yield,maize,0.8
Morogoro,2012,production,maize,351155.637965234
Morogoro,2012,area,sorghum,9472.028526183289
Morogoro,2012,yield,sorghum,1
Morogoro,2012,production,sorghum,9472.028526183289
Morogoro,2012,area,millet,5067.818515776407
Morogoro,2012,yield,millet,0.9
Morogoro,2012,production,millet,4561.036664198767
Morogoro,2012,area,rice,143727.28476094795
Morogoro,2012,yield,rice,1.2
Morogoro,2012,production,rice,172472.74171313754
Morogoro,2012,area,wheat,131.9554671238834
Morogoro,2012,yield,wheat,0.5
Morogoro,2012,production,wheat,65.9777335619417
Mtwara,2012,area,maize,62435
Mtwara,2012,yield,maize,0.5
Mtwara,2012,production,maize,31217.5
Mtwara,2012,area,sorghum,72313.58990590855
Mtwara,2012,yield,sorghum,0.7
Mtwara,2012,production,sorghum,50619.51293413598
Mtwara,2012,area,millet,23034.051662794765
Mtwara,2012,yield,millet,1
Mtwara,2012,production,millet,23034.051662794765
Mtwara,2012,area,rice,78611.10172971271
Mtwara,2012,yield,rice,0.9
Mtwara,2012,production,rice,70749.99155674144
Mtwara,2012,area,wheat,0
Mtwara,2012,yield,wheat,0
Mtwara,2012,production,wheat,0
Mwanza/Geita,2012,area,maize,177108.74595903946
Mwanza/Geita,2012,yield,maize,1.5
Mwanza/Geita,2012,production,maize,265663.1189385592
Mwanza/Geita,2012,area,sorghum,18026.764801495458
Mwanza/Geita,2012,yield,sorghum,1.2
Mwanza/Geita,2012,production,sorghum,21632.117761794547
Mwanza/Geita,2012,area,millet,6087.53390614737
Mwanza/Geita,2012,yield,millet,1.1
Mwanza/Geita,2012,production,millet,6696.287296762107
Mwanza/Geita,2012,area,rice,92817.92105910173
Mwanza/Geita,2012,yield,rice,1.6
Mwanza/Geita,2012,production,rice,148508.67369456278
Mwanza/Geita,2012,area,wheat,0
Mwanza/Geita,2012,yield,wheat,0
Mwanza/Geita,2012,production,wheat,0
Rukwa/Katavi,2012,area,maize,256329
Rukwa/Katavi,2012,yield,maize,1.9
Rukwa/Katavi,2012,production,maize,487025.1
Rukwa/Katavi,2012,area,sorghum,46235.13324390459
Rukwa/Katavi,2012,yield,sorghum,1
Rukwa/Katavi,2012,production,sorghum,46235.13324390459
Rukwa/Katavi,2012,area,millet,19480.528394953028
Rukwa/Katavi,2012,yield,millet,1.3
Rukwa/Katavi,2012,production,millet,25324.686913438938
Rukwa/Katavi,2012,area,rice,74968.2420506782
Rukwa/Katavi,2012,yield,rice,1.9
Rukwa/Katavi,2012,production,rice,142439.65989628856
Rukwa/Katavi,2012,area,wheat,10439.883272233192
Rukwa/Katavi,2012,yield,wheat,0.5
Rukwa/Katavi,2012,production,wheat,5219.941636116596
Ruvuma,2012,area,maize,193212
Ruvuma,2012,yield,maize,1.9
Ruvuma,2012,production,maize,367102.8
Ruvuma,2012,area,sorghum,11436.301346929558
Ruvuma,2012,yield,sorghum,1.1
Ruvuma,2012,production,sorghum,12579.931481622516
Ruvuma,2012,area,millet,4281.075051380058
Ruvuma,2012,yield,millet,1.2
Ruvuma,2012,production,millet,5137.290061656069
Ruvuma,2012,area,rice,46320.2743251191
Ruvuma,2012,yield,rice,1.5
Ruvuma,2012,production,rice,69480.41148767865
Ruvuma,2012,area,wheat,0
Ruvuma,2012,yield,wheat,0
Ruvuma,2012,production,wheat,0
Shinyanga/Simiyu/Geita,2012,area,maize,412354
Shinyanga/Simiyu/Geita,2012,yield,maize,1.3
Shinyanga/Simiyu/Geita,2012,production,maize,536060.2000000001
Shinyanga/Simiyu/Geita,2012,area,sorghum,49436.14117591326
Shinyanga/Simiyu/Geita,2012,yield,sorghum,1.1
Shinyanga/Simiyu/Geita,2012,production,sorghum,54379.75529350459
Shinyanga/Simiyu/Geita,2012,area,millet,16861.7563495924
Shinyanga/Simiyu/Geita,2012,yield,millet,1.2
Shinyanga/Simiyu/Geita,2012,production,millet,20234.10761951088
Shinyanga/Simiyu/Geita,2012,area,rice,72342.830662525
Shinyanga/Simiyu/Geita,2012,yield,rice,1.5
Shinyanga/Simiyu/Geita,2012,production,rice,108514.2459937875
Shinyanga/Simiyu/Geita,2012,area,wheat,0
Shinyanga/Simiyu/Geita,2012,yield,wheat,0
Shinyanga/Simiyu/Geita,2012,production,wheat,0
Singida,2012,area,maize,155515.3454676836
Singida,2012,yield,maize,0.6
Singida,2012,production,maize,93309.20728061015
Singida,2012,area,sorghum,64294.286003291796
Singida,2012,yield,sorghum,1
Singida,2012,production,sorghum,64294.286003291796
Singida,2012,area,millet,40581.28753753591
Singida,2012,yield,millet,1.2
Singida,2012,production,millet,48697.54504504309
Singida,2012,area,rice,6261.094374491897
Singida,2012,yield,rice,1
Singida,2012,production,rice,6261.094374491897
Singida,2012,area,wheat,0
Singida,2012,yield,wheat,0
Singida,2012,production,wheat,0
Tabora,2012,area,maize,241402
Tabora,2012,yield,maize,1.2
Tabora,2012,production,maize,289682.39999999997
Tabora,2012,area,sorghum,33732.97207830025
Tabora,2012,yield,sorghum,1.1
Tabora,2012,production,sorghum,37106.26928613028
Tabora,2012,area,millet,13549.647728417156
Tabora,2012,yield,millet,1
Tabora,2012,production,millet,13549.647728417156
Tabora,2012,area,rice,97393
Tabora,2012,yield,rice,1.5
Tabora,2012,production,rice,146089.5
Tabora,2012,area,wheat,0
Tabora,2012,yield,wheat,0
Tabora,2012,production,wheat,0
Tanga,2012,area,maize,122773.596841466
Tanga,2012,yield,maize,0.6
Tanga,2012,production,maize,73664.15810487959
Tanga,2012,area,sorghum,9676.276816080412
Tanga,2012,yield,sorghum,0.9
Tanga,2012,production,sorghum,8708.64913447237
Tanga,2012,area,millet,3079.105866213126
Tanga,2012,yield,millet,1.1
Tanga,2012,production,millet,3387.016452834439
Tanga,2012,area,rice,40940.10060429382
Tanga,2012,yield,rice,1.2
Tanga,2012,production,rice,49128.12072515258
Tanga,2012,area,wheat,696.431632042718
Tanga,2012,yield,wheat,1
Tanga,2012,production,wheat,696.431632042718
Arusha,2013,area,maize,117938.250607943
Arusha,2013,yield,maize,1.406594857378055
Arusha,2013,production,maize,165891.33679329688
Arusha,2013,area,sorghum,41084.6408243965
Arusha,2013,yield,sorghum,0.8
Arusha,2013,production,sorghum,32867.7126595172
Arusha,2013,area,millet,10196.716167078
Arusha,2013,yield,millet,1
Arusha,2013,production,millet,10196.716167078
Arusha,2013,area,rice,110606.924044773
Arusha,2013,yield,rice,1.98542141693811
Arusha,2013,production,rice,219601.3558601391
Arusha,2013,area,wheat,15097.8724895514
Arusha,2013,yield,wheat,2.1416050867846708
Arusha,2013,production,wheat,32333.68052324962
Coast,2013,area,maize,52661.592110326
Coast,2013,yield,maize,1.8
Coast,2013,production,maize,94790.86579858679
Coast,2013,area,sorghum,23631.6574148366
Coast,2013,yield,sorghum,0.6
Coast,2013,production,sorghum,14178.99444890196
Coast,2013,area,millet,NA
Coast,2013,yield,millet,NA
Coast,2013,production,millet,NA
Coast,2013,area,rice,58097.439971831
Coast,2013,yield,rice,0.950412912912913
Coast,2013,production,rice,55216.55715641101
Coast,2013,area,wheat,NA
Coast,2013,yield,wheat,NA
Coast,2013,production,wheat,NA
Dar es Salaam,2013,area,maize,3948.55276122485
Dar es Salaam,2013,yield,maize,0.6
Dar es Salaam,2013,production,maize,2369.13165673491
Dar es Salaam,2013,area,sorghum,0
Dar es Salaam,2013,yield,sorghum,0
Dar es Salaam,2013,production,sorghum,0
Dar es Salaam,2013,area,millet,NA
Dar es Salaam,2013,yield,millet,NA
Dar es Salaam,2013,production,millet,NA
Dar es Salaam,2013,area,rice,2839.905121025498
Dar es Salaam,2013,yield,rice,0.8
Dar es Salaam,2013,production,rice,2271.9240968203985
Dar es Salaam,2013,area,wheat,NA
Dar es Salaam,2013,yield,wheat,NA
Dar es Salaam,2013,production,wheat,NA
Dodoma,2013,area,maize,138469.338774472
Dodoma,2013,yield,maize,1
Dodoma,2013,production,maize,138469.338774472
Dodoma,2013,area,sorghum,201097.76676854608
Dodoma,2013,yield,sorghum,1.1
Dodoma,2013,production,sorghum,221207.5434454007
Dodoma,2013,area,millet,85181.18034896957
Dodoma,2013,yield,millet,0.9
Dodoma,2013,production,millet,76663.06231407262
Dodoma,2013,area,rice,10511.368491541627
Dodoma,2013,yield,rice,2.0120747775496235
Dodoma,2013,production,rice,21149.65941936074
Dodoma,2013,area,wheat,NA
Dodoma,2013,yield,wheat,NA
Dodoma,2013,production,wheat,NA
Iringa/Njombe,2013,area,maize,375054.224315947
Iringa/Njombe,2013,yield,maize,1.7765515697915313
Iringa/Njombe,2013,production,maize,666303.1709654407
Iringa/Njombe,2013,area,sorghum,9106.653997359886
Iringa/Njombe,2013,yield,sorghum,1
Iringa/Njombe,2013,production,sorghum,9106.653997359886
Iringa/Njombe,2013,area,millet,2360.9157842679956
Iringa/Njombe,2013,yield,millet,0.9
Iringa/Njombe,2013,production,millet,2124.824205841196
Iringa/Njombe,2013,area,rice,23065.8131358582
Iringa/Njombe,2013,yield,rice,2.28500275041256
Iringa/Njombe,2013,production,rice,52705.446455938145
Iringa/Njombe,2013,area,wheat,40071.20461142911
Iringa/Njombe,2013,yield,wheat,1.6531027466937944
Iringa/Njombe,2013,production,wheat,66241.8184064825
Kagera/Geita,2013,area,maize,163272.60209336
Kagera/Geita,2013,yield,maize,2
Kagera/Geita,2013,production,maize,326545.20418672
Kagera/Geita,2013,area,sorghum,72820.0608485545
Kagera/Geita,2013,yield,sorghum,1.4
